1stFlrSF,2ndFlrSF,3SsnPorch,BedroomAbvGr,EnclosedPorch,Fireplaces,FullBath,GrLivArea,HalfBath,KitchenAbvGr,LotArea,LowQualFinSF,MiscVal,OpenPorchSF,OverallCond,OverallQual,PoolArea,ScreenPorch,TotRmsAbvGrd,WoodDeckSF,YearBuilt,YearRemodAdd,SalePrice
1656,0,0,4,0,0,2,1656,0,2,9246,0,0,211,5,5,0,0,8,0,1973,1973,135000
693,0,0,2,0,0,1,693,0,1,4118,0,0,20,4,4,0,0,4,0,1941,1950,52500
920,941,0,3,0,0,2,1861,1,1,13450,0,0,91,5,7,0,0,8,146,2002,2002,200000
864,0,0,3,0,0,1,864,0,1,9560,0,0,0,7,5,0,0,5,0,1972,1972,128500
872,0,0,3,0,0,1,872,0,1,8294,0,0,0,5,4,0,0,5,0,1971,1971,123000
1114,0,0,3,0,0,1,1114,0,1,13695,0,0,78,5,6,0,0,6,0,2003,2004,155000
1284,885,0,3,0,1,2,2169,1,1,9375,0,0,87,5,8,0,0,7,192,2002,2002,228500
1172,741,0,3,0,1,1,1913,1,1,7558,0,0,0,6,6,0,0,9,0,1928,1950,177000
728,728,0,3,0,1,2,1456,1,1,11103,0,0,0,5,7,0,0,8,0,2006,2006,155835
960,0,0,2,168,0,1,960,0,1,6000,0,0,0,4,4,0,0,5,0,1920,1950,108500
2156,0,290,3,0,1,2,2156,0,1,20781,0,0,80,7,7,0,0,9,0,1968,2003,262500
1776,0,0,3,0,1,2,1776,0,1,15306,0,0,0,5,8,0,0,7,0,2006,2007,283463
1494,0,0,3,0,1,2,1494,0,1,16196,0,0,25,5,7,0,0,5,402,1998,1998,215000
938,1215,0,4,20,0,2,2358,0,1,5250,205,0,54,5,8,0,0,8,0,1872,1987,122000
1338,1296,0,6,0,0,2,2634,2,2,11643,0,0,0,5,5,0,0,12,0,1969,1969,200000
858,858,0,4,0,1,1,1716,1,1,9247,0,0,84,6,6,0,120,8,0,1962,1962,171000
786,390,0,2,0,0,1,1176,0,1,6000,0,0,0,9,6,0,0,4,210,1937,2000,134900
2053,1185,0,4,0,1,2,3238,1,1,14720,0,0,86,5,8,0,0,9,283,1995,1996,410000
992,873,0,3,0,1,2,1865,1,1,10316,0,0,184,5,7,0,0,7,0,2000,2000,235000
1222,698,0,4,0,1,3,1920,0,1,10192,0,0,98,6,7,0,0,8,0,1968,1992,170000
892,0,0,3,0,0,1,892,0,1,9477,0,0,0,5,5,0,0,5,0,1966,1966,110000
1078,0,0,3,0,1,1,1078,1,1,12537,0,0,0,6,5,0,0,6,0,1971,2008,149900
769,804,0,3,0,0,2,1573,1,1,2117,0,0,32,5,6,0,0,5,0,2000,2000,177500
1980,0,0,3,0,1,2,1980,0,1,16737,0,0,45,5,9,0,0,8,194,2004,2005,315000
990,1611,0,4,301,0,3,2601,1,1,9842,0,0,0,6,5,0,0,8,183,1921,1998,189000
1530,0,0,3,0,1,2,1530,0,1,16158,0,0,36,5,7,0,0,7,168,2005,2005,260000
1281,457,0,4,0,1,2,1738,0,1,12513,0,0,0,4,4,0,0,7,55,1920,2007,104900
616,796,0,3,0,1,2,1412,1,1,8499,0,0,36,5,6,0,0,6,0,2006,2007,156932
520,600,0,2,0,0,2,1200,1,1,3180,80,0,166,5,7,0,0,4,0,2005,2005,144152
814,860,0,3,0,0,2,1674,1,1,7500,0,0,96,5,7,0,0,7,0,2000,2000,216000
882,908,0,3,0,0,2,1790,1,1,9179,0,0,88,5,7,0,0,7,0,1999,1999,193000
925,550,0,4,0,1,2,1475,0,1,2665,0,0,26,6,5,0,0,6,104,1977,1977,127000
848,0,0,1,0,0,1,848,0,1,4435,0,0,0,5,6,0,0,4,140,2003,2004,144000
1668,0,0,3,0,1,2,1668,0,1,10635,0,0,262,5,8,0,0,8,0,2003,2003,232000
840,534,0,2,198,0,1,1374,0,1,5400,0,0,0,6,4,0,0,6,0,1920,1950,105000
1661,0,0,3,0,1,1,1661,0,1,9600,0,0,28,6,6,0,178,8,0,1955,1996,165500
1108,989,0,3,0,1,2,2097,1,1,9750,0,0,170,6,7,0,0,8,253,1998,1998,274300
2633,0,0,2,0,2,2,2633,1,1,11400,0,0,140,5,10,0,0,8,314,2001,2002,466500
1026,932,0,3,0,1,2,1958,1,1,10625,0,0,210,5,7,0,0,9,154,2005,2005,250000
1571,0,0,3,0,1,2,1571,0,1,10991,0,0,36,5,8,0,0,7,100,2007,2007,239000
790,0,0,2,0,0,1,790,0,1,6292,0,0,141,5,6,0,0,4,0,1930,1950,91000
984,620,0,3,0,0,2,1604,0,1,10998,0,0,68,5,5,0,0,6,0,1941,1960,117000
483,504,0,2,0,0,1,987,1,1,1953,0,0,0,5,6,0,0,5,72,1973,1973,83000
754,640,0,3,0,0,2,1394,1,1,9735,0,0,0,5,5,0,0,7,100,2006,2007,167500
864,0,0,2,96,0,1,864,0,1,8212,0,0,0,3,3,0,0,5,0,1914,1950,58500
2117,0,0,4,0,2,2,2117,1,1,12925,0,0,42,7,6,0,0,7,0,1970,1970,237500
998,764,0,4,221,0,1,1762,1,1,7200,0,0,0,7,7,0,0,8,36,1920,1950,157000
1416,0,0,3,112,0,2,1416,0,1,25339,0,0,0,7,5,0,0,7,0,1918,2007,112000
698,560,0,2,0,0,1,1258,0,1,9060,0,0,0,5,6,0,0,6,0,1939,1950,105000
796,358,0,3,0,0,1,1154,0,1,5436,0,0,96,8,4,0,0,7,0,1922,2007,125500
1392,1392,0,5,0,2,3,2784,1,1,16692,0,2000,112,5,7,519,440,12,0,1978,1978,250000
1664,862,0,5,0,1,2,2526,0,1,8520,0,0,15,7,6,0,0,10,88,1916,1950,136000
1746,0,0,3,0,2,2,1746,0,1,14892,0,0,39,5,9,0,0,7,201,2006,2007,377500
869,349,0,3,0,1,1,1218,0,1,6000,0,0,0,6,6,0,0,6,0,1941,1950,131000
1525,0,0,3,0,0,2,1525,0,1,9100,0,0,36,5,7,0,0,6,219,2000,2000,235000
1584,0,0,4,0,0,2,1584,0,2,8944,0,0,152,5,5,0,0,8,0,1967,1967,124000
900,0,0,3,0,1,1,900,0,1,7838,0,0,144,5,5,0,0,6,175,1967,1967,123000
1221,691,0,3,212,1,2,1912,0,2,10800,0,0,25,7,6,0,0,7,0,1905,2000,163000
1500,0,0,2,0,1,2,1500,0,1,4045,0,0,20,5,7,0,0,6,161,2006,2006,246578
1133,1349,0,4,0,1,2,2482,1,1,12665,0,0,39,5,8,0,0,9,144,2005,2006,281213
1687,0,0,3,50,2,1,1687,0,1,57200,0,0,0,5,5,0,0,7,0,1948,1950,160000
939,574,0,4,150,0,1,1513,1,1,6120,0,0,0,8,5,0,0,8,24,1920,2004,137500
1136,768,0,3,168,0,1,1904,1,1,7200,0,0,0,4,5,0,0,7,0,1950,1982,138000
1160,448,0,3,0,1,2,1608,1,1,6171,0,0,16,6,6,0,0,7,147,1925,1990,137450
950,208,0,3,112,1,1,1158,0,1,6000,0,0,0,7,6,0,0,5,0,1929,1950,120000
864,729,0,3,0,1,2,1593,1,1,7415,0,0,75,5,6,0,0,8,100,2004,2004,193000
1294,0,0,2,0,1,2,1294,0,1,6762,0,0,55,5,7,0,0,6,168,2006,2006,193879
1464,0,0,3,0,0,2,1464,0,1,15256,0,0,160,5,8,0,0,6,168,2007,2007,282922
694,520,0,3,160,0,1,1214,0,1,10410,0,0,0,4,3,0,0,6,216,1915,1950,105000
1646,0,0,2,0,1,2,1646,0,1,3842,0,0,53,5,8,0,155,5,128,2004,2005,275000
768,0,0,2,0,0,1,768,0,1,8445,0,0,0,7,5,0,0,5,58,1972,2007,133000
833,0,0,3,0,0,1,833,0,1,8780,0,0,0,5,5,0,0,5,0,1985,1985,112000
741,622,0,3,0,0,1,1363,0,1,7740,0,0,0,7,4,0,168,6,0,1910,1950,125500
1236,857,0,3,0,1,2,2093,1,1,20544,0,0,63,6,7,0,0,7,364,1986,1991,215000
944,896,0,3,0,0,2,1840,1,1,12420,0,0,45,5,7,0,0,6,0,2001,2001,230000
1112,556,0,3,0,0,1,1668,1,1,9600,0,0,0,8,6,0,0,6,0,1950,2005,140000
1040,0,0,2,0,0,2,1040,0,2,7200,0,0,0,5,4,0,0,6,0,1949,1950,90000
1844,0,0,2,0,1,2,1844,0,1,10994,0,0,44,5,8,0,0,7,165,2005,2006,257000
1053,795,0,4,0,1,1,1848,1,1,13053,0,0,0,7,6,0,220,8,0,1923,2000,207000
1569,0,0,1,0,1,2,1569,0,1,3635,0,0,20,5,7,0,0,7,143,2007,2007,175900
1246,1044,0,4,114,0,2,2290,0,2,11340,0,0,0,6,4,0,0,11,0,1885,1950,122500
1310,1140,0,3,0,1,2,2450,1,1,16545,0,0,126,5,8,0,0,7,0,1998,1998,340000
1144,0,0,3,0,0,1,1144,1,1,9204,0,0,88,5,5,0,0,6,0,1963,1963,124000
1844,0,0,3,216,1,2,1844,0,1,16381,0,0,73,5,6,0,0,7,0,1969,1969,223000
708,708,0,3,0,1,2,1416,1,1,11700,0,0,169,6,6,0,119,7,0,1968,1968,179900
1069,0,0,2,0,1,2,1069,0,1,4043,0,0,55,5,6,0,165,4,0,1977,1977,127500
848,0,0,1,0,0,1,848,0,1,4435,0,0,0,5,6,0,0,3,140,2003,2003,136500
1575,626,0,4,0,1,2,2201,0,1,19690,0,0,236,7,6,738,0,8,586,1966,1966,274970
1344,0,0,2,0,1,1,1344,0,1,9503,0,0,28,5,5,0,0,6,316,1958,1983,144000
1252,0,0,3,0,0,1,1252,0,1,10721,0,0,39,6,6,0,0,7,0,1959,1959,142000
1223,904,0,3,0,2,2,2127,1,1,10944,0,0,132,5,7,0,0,5,171,1994,1994,271000
1048,510,0,3,0,1,1,1558,1,1,10930,0,0,0,6,5,0,0,6,0,1945,1950,140000
804,0,0,2,154,2,1,804,0,1,7200,0,0,0,7,5,0,0,4,0,1940,1992,119000
1440,0,0,3,99,1,2,1440,0,1,12546,0,0,0,7,6,0,0,7,0,1981,1981,182900
734,1104,0,4,0,1,2,1838,1,1,21930,0,0,40,5,5,0,0,7,100,2005,2005,192140
958,0,0,2,0,0,2,958,0,1,4928,0,0,60,6,6,0,0,5,0,1976,1976,143750
968,0,0,4,0,0,2,968,0,1,10800,0,0,0,6,4,0,0,5,0,1927,2007,64500
962,830,0,3,0,1,2,1792,1,1,10261,0,0,0,5,6,0,0,8,0,2000,2000,186500
1126,0,0,3,0,1,2,1126,0,1,17400,0,0,41,5,5,0,0,5,295,1977,1977,160000
1537,0,0,3,0,1,1,1537,1,1,8400,0,0,36,9,6,0,0,7,0,1962,2005,174000
864,0,0,3,0,0,1,864,0,1,9000,0,0,0,6,4,0,0,5,0,1971,1971,120500
1932,0,304,2,0,1,2,1932,0,1,12444,0,0,66,5,8,0,0,7,0,2008,2008,394617
1236,0,0,2,158,0,1,1236,0,1,7407,0,0,158,7,6,0,0,6,0,1957,1996,149700
1040,685,0,3,216,1,2,1725,1,1,11584,0,0,88,6,7,0,0,6,0,1979,1979,197000
1423,748,0,3,0,1,2,2555,0,1,11526,384,0,0,7,6,0,0,11,431,1922,1994,191000
848,0,0,1,0,1,1,848,0,1,4426,0,0,0,5,6,0,0,3,149,2004,2004,149300
1026,981,0,3,0,1,2,2007,1,1,11003,0,0,52,5,10,0,0,10,168,2008,2008,310000
952,0,0,2,0,1,1,952,0,1,8854,0,0,98,6,6,0,40,4,0,1916,1950,121000
1422,0,0,3,0,0,2,1422,0,1,8500,0,0,60,5,7,0,0,7,192,2004,2004,179600
913,0,0,3,252,0,1,913,0,1,8400,0,0,0,5,6,0,0,6,0,1966,1966,129000
1188,0,0,3,0,0,1,1188,0,1,26142,0,0,39,7,5,0,0,6,261,1962,1962,157900
1220,870,0,3,0,1,2,2090,1,1,10000,0,0,65,5,8,0,0,8,0,1995,1996,240000
796,550,0,2,0,0,1,1346,1,1,11767,0,0,24,7,4,0,0,6,168,1910,2000,112000
630,0,0,1,0,0,1,630,0,1,1533,0,0,0,7,5,0,0,3,0,1970,1970,92000
896,896,0,4,0,0,2,1792,2,2,9000,0,0,45,5,5,0,0,8,32,1974,1974,136000
1578,0,0,3,0,1,2,1578,0,1,9262,0,0,36,5,8,0,0,7,0,2008,2009,287090
1072,0,0,2,0,0,1,1072,0,1,3675,0,0,28,5,5,0,0,5,0,2005,2005,145000
1140,0,0,3,0,0,1,1140,0,1,17217,0,0,56,5,5,0,0,6,36,2006,2006,84500
1221,0,0,2,0,0,2,1221,0,1,7500,0,0,113,5,7,0,0,6,0,2004,2005,185000
953,694,0,3,0,1,2,1647,1,1,7917,0,0,40,5,6,0,0,7,0,1999,2000,175000
2073,0,0,3,0,2,2,2073,0,1,13175,0,0,0,6,6,0,0,7,349,1978,1988,210000
1188,1152,0,4,0,2,2,2340,0,1,9042,0,2500,60,9,7,0,0,9,0,1941,2006,266500
1078,0,0,2,112,0,1,1078,0,1,9717,0,0,0,6,5,0,0,5,366,1950,1996,142125
1256,0,0,3,0,0,1,1256,1,1,9937,0,0,68,6,5,0,0,6,736,1965,1965,147500
